Ticker,Company Name,Currency,Exchange,Country/Region,Type,Price,Avg Vol
ALBOA FP Equity,BOA Concept SACA,EUR,FP,FR,Common Stock,32.2,2566.367
ALAGR FP Equity,AgroGeneration,EUR,FP,FR,Common Stock,0.1286,601815.4
ALCAP FP Equity,Capelli,EUR,FP,FR,Common Stock,19.85,642.2
ALMIB FP Equity,Amoeba SAS,EUR,FP,FR,Common Stock,0.56,461180.3
ALHRG FP Equity,HERIGE SADCS,EUR,FP,FR,Common Stock,45.6,943.4667
EDF EU Equity,Electricite de France SA,EUR,EU,FR,Common Stock,8.26,6351968
KER1 EU Equity,Kering SA,EUR,EU,FR,Common Stock,515.3,639766.3
SOG FP Equity,Sogeclair,EUR,FP,FR,Common Stock,20.8,362.2
ALTHE FP Equity,Theraclion SA,EUR,FP,FR,Common Stock,1.12,8730.366
ABIO EU Equity,Albioma SA,EUR,EU,FR,Common Stock,50.025,500656.1
ATI FP Equity,Actia Group,EUR,FP,FR,Common Stock,3.955,5938.6
